Type,Test,countmaxDOWN,countmaxIN_SEARCH,countmaxUP,countminDOWN,countminIN_SEARCH,countminUP,countmeanDOWN,countmeanIN_SEARCH,countmeanUP,countvarDOWN,countvarIN_SEARCH,countvarUP,indexmin,indexmax,indexmean,minminmin,minminmax,minminmean,minmaxmin,minmaxmax,minmaxmean,minmeanmin,minmeanmax,minmeanmean,maxminmin,maxminmax,maxminmean,maxmaxmin,maxmaxmax,maxmaxmean,maxmeanmin,maxmeanmax,maxmeanmean,meanminmin,meanminmax,meanminmean,meanmaxmin,meanmaxmax,meanmaxmean,meanmeanmin,meanmeanmax,meanmeanmean,"('lostPackets', 'sum')","('lostPackets', 'mean')","('timesForwarded', 'sum')","('timesForwarded', 'max')","('timesForwarded', 'mean')","('timesForwarded', 'var')",entopy_input,min_input,max_input,mean_input,var_input,entopy_output,min_output,max_output,mean_output,var_output,min_diff,max_diff,mean_diff,var_diff,entopy_normolized,min_normolized,max_normolized,mean_normolized,var_normolized,src_count,dst_count
bh_0_1000,107,427.0,,673.0,13.0,,487.0,220.7391304347826,,589.6,17337.292490118576,,2740.6666666666692,610,670,640,1,1,1.0,5,19,10.163934426229508,1.6956521739130435,5.571428571428571,3.0785150855591352,1,1,1.0,5,19,10.688524590163935,1.826086956521739,5.928571428571429,3.1865678710076937,1.0,1.0,1.0,5.0,19.0,10.352459016393443,1.7779150197628457,5.75,3.1283508012041725,53,0.21370967741935484,849,210,3.4233870967741935,412.20463301554116,1.3327706663401928,2.0,156.0,42.23076923076923,1138.0241327300153,1.3234287562696552,1.0,176.0,42.23076923076923,1262.965309200603,-35.0,34.0,0.0,236.7058823529412,1.4052843413074108,1.0,70.0,36.0,236.7058823529412,1178,1075
bh_0_1000,108,366.0,,612.0,6.0,,507.0,168.0,,564.68,14000.727272727272,,713.6433333333345,671,731,701,1,1,1.0,5,11,8.327868852459016,1.7083333333333333,4.071428571428571,2.6173223367363687,1,1,1.0,5,11,8.327868852459016,1.7083333333333333,4.071428571428571,2.6343990106616193,1.0,1.0,1.0,5.0,11.0,8.327868852459016,1.7083333333333333,4.071428571428571,2.6239389232372776,104,0.574585635359116,368,141,2.0331491712707184,234.28778391651318,1.3250592735756916,2.0,76.0,23.962962962962962,368.37596086652684,1.3224721088059332,1.0,92.0,23.055555555555557,368.50628930817606,-37.0,54.0,0.9074074074074074,194.5761705101328,1.4179289884582709,1.0,92.0,38.907407407407405,194.57617051013275,665,630
bh_0_1000,109,414.0,,672.0,9.0,,521.0,217.65217391304347,,601.92,22451.328063241108,,2849.993333333336,732,792,762,1,1,1.0,1,8,6.0,1.0,3.25,2.091082901049873,1,1,1.0,1,9,6.245901639344262,1.0,3.25,2.182236672100835,1.0,1.0,1.0,1.0,8.238095238095237,6.06550989993613,1.0,3.25,2.137621898812688,60,0.28846153846153844,466,108,2.2403846153846154,153.31391675956888,1.3437201165492805,2.0,87.0,26.264150943396228,386.7365747460087,1.3265547071216115,1.0,82.0,26.264150943396228,422.6596516690855,-41.0,40.0,0.0,252.73076923076923,1.410727238409959,1.0,82.0,42.0,252.73076923076923,884,836
bh_0_1000,11,496.0,1.0,784.0,4.0,1.0,526.0,306.17391304347825,1.0,627.0,33594.059288537544,,5162.916666666669,793,853,823,0,1,0.9836065573770492,5,12,7.80327868852459,1.5,4.6,2.523972988212307,1,1,1.0,5,12,7.868852459016393,1.6363636363636365,4.6,2.581889492032667,1.0,1.0,1.0,5.0,12.0,7.831463905665804,1.5575696594427244,4.6,2.548203753762401,65,0.25096525096525096,432,171,1.667953667953668,208.40869773427923,1.2954254665187257,2.0,122.0,27.98148148148148,742.6222921034242,1.274025448459284,1.0,119.0,27.98148148148148,843.6788958770093,-75.0,31.0,0.0,281.20754716981133,1.4301937981619346,1.0,107.0,76.0,281.20754716981133,1040,1011
bh_0_1000,110,576.0,1.0,772.0,2.0,1.0,564.0,358.5217391304348,1.0,679.84,33590.98814229249,,2641.473333333335,854,914,884,0,1,0.9836065573770492,6,15,8.819672131147541,1.8666666666666667,5.857142857142857,3.021624959859197,1,1,1.0,6,15,8.852459016393443,1.962962962962963,6.0,3.11692274200589,1.0,1.0,1.0,6.0,15.0,8.821311475409836,1.9058167641325534,5.864661654135339,3.0616372645008867,63,0.2581967213114754,410,69,1.680327868852459,89.00850030358237,1.3790568794625664,1.0,102.0,34.244897959183675,417.6887755102041,1.3160659763485028,1.0,136.0,33.46938775510204,854.2959183673469,-93.0,53.0,0.7755102040816326,556.1777210884353,1.4274131330007895,1.0,147.0,94.77551020408163,556.1777210884354,1152,1064
bh_0_1000,111,570.0,1.0,727.0,7.0,1.0,513.0,257.1363636363636,1.0,614.64,39655.17099567099,,2630.4900000000007,915,975,945,1,1,1.0,5,11,7.737704918032787,1.7727272727272727,4.647058823529412,2.794602710322392,1,1,1.0,6,12,8.475409836065573,1.9583333333333333,4.705882352941177,2.961025659653478,1.0,1.0,1.0,5.0,11.0,8.060655737704918,1.889090909090909,4.676470588235294,2.8561242495281527,82,0.35964912280701755,553,131,2.425438596491228,208.7477200711029,1.336566365816691,2.0,128.0,37.416666666666664,832.5886524822696,1.3119549447101178,1.0,103.0,38.130434782608695,859.8048309178745,-51.0,35.0,0.391304347826087,238.46570048309178,1.4068914508908987,1.0,87.0,52.391304347826086,238.46570048309178,1125,1065
bh_0_1000,112,376.0,1.0,933.0,3.0,1.0,469.0,213.56521739130434,1.0,604.48,15112.075098814234,,16861.00999999999,976,1036,1006,0,1,0.9836065573770492,6,14,10.245901639344263,1.9642857142857142,5.583333333333333,3.2768306518365056,1,1,1.0,6,15,10.704918032786885,2.28,6.166666666666667,3.5197033509283164,1.0,1.0,1.0,6.0,14.0,10.245901639344263,2.1661898153090635,5.729166666666667,3.350703545522182,97,0.29754601226993865,347,101,1.0644171779141105,66.84199150542709,1.3611672267617352,3.0,102.0,33.672413793103445,509.03115547489415,1.3277087297087378,1.0,112.0,33.12068965517241,703.2658802177858,-39.0,51.0,0.5517241379310345,293.5148215366001,1.4027030523451103,1.0,91.0,40.55172413793103,293.5148215366001,1436,1303
bh_0_1000,113,361.0,1.0,683.0,6.0,1.0,553.0,159.17391304347825,1.0,614.8,12935.241106719372,,2173.0000000000014,1037,1097,1067,1,1,1.0,3,8,5.639344262295082,1.4,2.7857142857142856,1.8935673441890606,1,1,1.0,3,8,5.852459016393443,1.4090909090909092,3.142857142857143,1.9647588187532399,1.0,1.0,1.0,3.0,8.0,5.65807962529274,1.4055555555555554,3.0918367346938775,1.9298121911552224,49,0.19215686274509805,495,117,1.9411764705882353,142.86660490968038,1.3416881091770263,3.0,111.0,36.8,786.2545454545452,1.2826843204395961,1.0,125.0,35.0,1147.8181818181818,-31.0,35.0,1.8,171.5727272727273,1.4092235338080756,1.0,67.0,33.8,171.57272727272726,1075,990
bh_0_1000,114,471.0,2.0,719.0,9.0,1.0,524.0,182.82608695652175,1.5,610.68,26212.05928853755,0.5,3974.5599999999995,1098,1158,1128,0,1,0.9836065573770492,5,11,7.655737704918033,1.5714285714285714,3.909090909090909,2.410467217655733,1,1,1.0,5,11,7.655737704918033,1.5714285714285714,3.909090909090909,2.4465533507076507,1.0,1.0,1.0,5.0,11.0,7.655737704918033,1.5714285714285714,3.909090909090909,2.4292348319095054,87,0.3815789473684211,469,93,2.057017543859649,144.5650166164309,1.315313837663835,2.0,104.0,31.72222222222222,771.6383647798742,1.2791718698631136,1.0,145.0,31.27777777777778,981.8270440251575,-48.0,39.0,0.4444444444444444,217.49685534591197,1.4227757505041487,1.0,88.0,49.44444444444444,217.49685534591197,988,913
bh_0_1000,115,343.0,,662.0,5.0,,508.0,159.08695652173913,,568.76,12011.083003952568,,2298.606666666664,1159,1219,1189,1,1,1.0,4,15,8.245901639344263,1.4285714285714286,4.125,2.1394595291330556,1,1,1.0,4,15,8.311475409836065,1.4285714285714286,4.125,2.1745378728852054,1.0,1.0,1.0,4.0,15.0,8.247627264883521,1.4285714285714286,4.125,2.1535716361452417,60,0.2912621359223301,179,62,0.8689320388349514,32.96322519535873,1.3264606999138417,1.0,72.0,20.224489795918366,275.59438775510205,1.2978376690577271,1.0,73.0,19.79591836734694,335.7491496598639,-43.0,43.0,0.42857142857142855,224.33333333333334,1.4154767651627442,1.0,87.0,44.42857142857143,224.33333333333334,719,667
bh_0_1000,116,491.0,,840.0,12.0,,626.0,318.0869565217391,,736.96,21537.08300395257,,2865.6233333333294,1220,1280,1250,1,1,1.0,4,10,7.016393442622951,1.4642857142857142,3.75,2.3027022289702965,1,1,1.0,4,10,7.049180327868853,1.5185185185185186,3.8333333333333335,2.394335713297021,1.0,1.0,1.0,4.0,10.0,7.016393442622951,1.482962962962963,3.776666666666667,2.334070732475387,86,0.22572178477690288,300,74,0.7874015748031497,35.41520928305012,1.3788905836194136,6.0,99.0,36.30612244897959,464.4251700680272,1.355418896464859,5.0,148.0,36.30612244897959,758.9251700680271,-93.0,30.0,0.0,494.75,1.428743294410062,1.0,124.0,94.0,494.75,1426,1374
bh_0_1000,117,490.0,,710.0,6.0,,522.0,192.3913043478261,,600.88,22147.249011857708,,2939.1933333333313,1281,1341,1311,1,1,1.0,5,16,9.180327868852459,1.6818181818181819,4.0,2.5578320575617397,1,1,1.0,5,16,9.327868852459016,1.6923076923076923,4.416666666666667,2.6137920786805973,1.0,1.0,1.0,5.0,16.0,9.259706643658326,1.6923076923076923,4.1535087719298245,2.5893260534173277,128,0.540084388185654,188,99,0.7932489451476793,46.901988128441744,1.3314633865332335,1.0,73.0,25.596153846153847,401.3042986425339,1.292497828208595,1.0,110.0,25.23076923076923,568.3378582202113,-55.0,36.0,0.36538461538461536,301.2560331825038,1.4223352375886404,1.0,92.0,56.36538461538461,301.2560331825038,980,865
bh_0_1000,118,367.0,1.0,683.0,3.0,1.0,530.0,138.8695652173913,1.0,605.6,14689.936758893278,0.0,2644.499999999997,1342,1402,1372,0,1,0.9672131147540983,3,12,6.622950819672131,1.3478260869565217,4.333333333333333,2.1997991569756516,0,1,0.9836065573770492,3,12,6.754098360655738,1.368421052631579,4.333333333333333,2.2857214985060006,0.0,1.0,0.9836065573770492,3.0,12.0,6.659836065573771,1.368421052631579,4.333333333333333,2.2504726132886534,47,0.21658986175115208,446,147,2.055299539170507,161.2191500256016,1.3234356598062829,1.0,82.0,27.28,465.6342857142857,1.2782356822298415,1.0,114.0,26.6,660.1632653061224,-41.0,29.0,0.68,157.40571428571428,1.4216265585445016,1.0,71.0,42.68,157.40571428571428,862,803
