Type,Test,countmaxDOWN,countmaxIN_SEARCH,countmaxUP,countminDOWN,countminIN_SEARCH,countminUP,countmeanDOWN,countmeanIN_SEARCH,countmeanUP,countvarDOWN,countvarIN_SEARCH,countvarUP,indexmin,indexmax,indexmean,minminmin,minminmax,minminmean,minmaxmin,minmaxmax,minmaxmean,minmeanmin,minmeanmax,minmeanmean,maxminmin,maxminmax,maxminmean,maxmaxmin,maxmaxmax,maxmaxmean,maxmeanmin,maxmeanmax,maxmeanmean,meanminmin,meanminmax,meanminmean,meanmaxmin,meanmaxmax,meanmaxmean,meanmeanmin,meanmeanmax,meanmeanmean,"('lostPackets', 'sum')","('lostPackets', 'mean')","('timesForwarded', 'sum')","('timesForwarded', 'max')","('timesForwarded', 'mean')","('timesForwarded', 'var')",entopy_input,min_input,max_input,mean_input,var_input,entopy_output,min_output,max_output,mean_output,var_output,min_diff,max_diff,mean_diff,var_diff,entopy_normolized,min_normolized,max_normolized,mean_normolized,var_normolized,src_count,dst_count
ddos_attack,285,282.0,1.0,519.0,10.0,1.0,445.0,115.57894736842105,1.0,480.76190476190476,5286.479532163741,,428.8904761904766,6831,6863,6847,1,1,1.0,2,6,3.909090909090909,1.1,2.210526315789474,1.4753366310375693,1,1,1.0,2,6,4.242424242424242,1.2307692307692308,2.6315789473684212,1.6772593179640705,1.0,1.0,1.0,2.0,6.0,4.036363636363637,1.1182539682539683,2.261027568922306,1.531389310052367,531,1.4587912087912087,29,8,0.07967032967032966,0.3710456210456211,1.2384698069672444,3.0,498.0,85.0,12202.6,1.1728596734757444,2.0,481.0,85.0,14015.466666666667,-138.0,84.0,0.0,2478.6666666666665,1.4058045917783881,1.0,223.0,139.0,2478.6666666666665,2615,2452
ddos_attack,286,243.0,,451.0,11.0,,358.0,115.3157894736842,,414.8095238095238,5266.005847953216,,913.961904761905,6864,6896,6880,1,1,1.0,2,7,4.212121212121212,1.08,2.533333333333333,1.4728930081898182,1,1,1.0,3,7,4.454545454545454,1.2222222222222223,2.6666666666666665,1.6563740096402022,1.0,1.0,1.0,2.076923076923077,7.0,4.264957264957264,1.1391941391941391,2.58,1.5203037585278152,454,2.3645833333333335,156,59,0.8125,38.561518324607356,1.3494612724370452,3.0,116.0,38.18518518518518,690.3874643874643,1.2548049957887266,1.0,138.0,36.81481481481482,1355.5413105413108,-91.0,81.0,1.3703703703703705,1260.6267806267804,1.4029247729057095,1.0,173.0,93.37037037037037,1260.6267806267804,821,785
ddos_attack,287,319.0,1.0,637.0,4.0,1.0,414.0,157.57894736842104,1.0,501.95238095238096,14424.035087719298,0.0,4066.84761904762,6897,6929,6913,0,1,0.9696969696969697,2,7,4.121212121212121,1.0689655172413792,2.1875,1.4530622526010477,1,1,1.0,2,7,5.03030303030303,1.1481481481481481,2.6875,1.6631597920175643,0.6666666666666666,1.0,0.9898989898989898,2.0,7.0,4.402641802641803,1.1454469507101086,2.338392857142857,1.5490330556507415,469,1.756554307116105,81,39,0.30337078651685395,7.550477316887727,1.3348513332185115,4.0,121.0,44.696969696969695,1148.7178030303032,1.2107860351388235,2.0,279.0,44.696969696969695,3227.155303030303,-232.0,110.0,0.0,3339.25,1.4244543271514254,1.0,343.0,233.0,3339.25,1232,995
ddos_attack,288,299.0,2.0,574.0,1.0,2.0,411.0,114.42105263157895,2.0,468.0,7121.590643274854,,1593.6999999999998,6930,6962,6946,1,1,1.0,2,6,3.787878787878788,1.0769230769230769,2.2222222222222223,1.4906518573615986,1,1,1.0,3,7,4.878787878787879,1.32,2.6470588235294117,1.8391773292208524,1.0,1.0,1.0,2.0,6.0,4.078987678987679,1.132047619047619,2.4514245014245013,1.6041128219798466,557,1.4774535809018567,10,8,0.026525198938992044,0.18014560641119676,1.287155527310113,1.0,434.0,93.96666666666667,9254.102298850576,1.2650401865557366,1.0,393.0,97.17241379310344,9419.504926108375,-196.0,55.0,0.0,2206.1428571428573,1.4096966974703333,1.0,252.0,197.0,2206.1428571428573,2740,2580
ddos_attack,289,198.0,,473.0,4.0,,390.0,82.15789473684211,,438.5238095238095,3079.4736842105262,,576.2619047619046,6963,6995,6979,1,1,1.0,2,6,4.181818181818182,1.105263157894737,1.8125,1.3695949199906359,1,1,1.0,2,6,4.2727272727272725,1.125,1.8125,1.4385939109151682,1.0,1.0,1.0,2.0,6.0,4.222222222222221,1.125,1.8125,1.3908855006489398,398,2.6533333333333333,91,44,0.6066666666666667,21.381163310961973,1.2685177275307944,2.0,86.0,26.857142857142858,653.3862433862435,1.1656223049302583,1.0,155.0,23.928571428571427,1104.068783068783,-138.0,72.0,2.9285714285714284,1375.328042328042,1.421737740399174,1.0,211.0,141.92857142857142,1375.3280423280423,663,624
ddos_attack,29,254.0,,531.0,3.0,,325.0,128.78947368421052,,444.6666666666667,9273.175438596492,,3037.0333333333333,6996,7028,7012,1,1,1.0,1,5,3.3636363636363638,1.0,2.3333333333333335,1.4455036877430993,1,1,1.0,2,5,3.696969696969697,1.0476190476190477,2.3333333333333335,1.5339935664464945,1.0,1.0,1.0,1.0555555555555556,5.0,3.4462444962444962,1.0047979797979798,2.3333333333333335,1.4702505034477382,428,2.7261146496815285,12,6,0.07643312101910828,0.3402743753062225,1.300343058730857,10.0,150.0,32.291666666666664,949.8677536231885,1.2047190580953617,1.0,155.0,30.434782608695652,1283.1660079051383,-93.0,131.0,0.30434782608695654,1829.4940711462448,1.3716020125693948,1.0,225.0,94.30434782608695,1829.494071146245,720,549
ddos_attack,290,273.0,,547.0,7.0,,403.0,116.3157894736842,,468.7142857142857,5971.228070175439,,1417.3142857142866,7029,7061,7045,1,1,1.0,2,6,4.2727272727272725,1.1481481481481481,1.9375,1.4639671223816384,1,1,1.0,3,6,4.484848484848484,1.3703703703703705,2.0,1.5931145926449242,1.0,1.0,1.0,2.2,6.0,4.284848484848484,1.169078947368421,1.95,1.497212942758619,336,1.3228346456692914,57,36,0.22440944881889763,5.558137001649496,1.2994117182183353,3.0,157.0,34.21875,1102.047379032258,1.186517050946279,3.0,235.0,34.21875,2356.047379032258,-204.0,107.0,0.0,2372.1935483870966,1.4252992313174488,1.0,312.0,205.0,2372.1935483870966,974,747
ddos_attack,291,326.0,1.0,523.0,2.0,1.0,359.0,127.6842105263158,1.0,449.8095238095238,10571.561403508771,,2153.0619047619057,7062,7094,7078,0,1,0.9696969696969697,3,6,4.787878787878788,1.28,2.2857142857142856,1.6957481853408547,1,1,1.0,4,7,5.454545454545454,1.4285714285714286,2.380952380952381,1.9054537491041241,1.0,1.0,1.0,3.0,6.7,4.903463203463204,1.3744761904761906,2.3000000000000003,1.770935780396454,438,1.752,22,12,0.088,0.7070843373493978,1.3655450244875775,3.0,113.0,46.96969696969697,795.2178030303031,1.2563701600494068,1.0,233.0,46.96969696969697,2642.7803030303035,-199.0,80.0,0.0,2968.125,1.4188244838404451,1.0,280.0,200.0,2968.125,1237,1065
ddos_attack,292,216.0,,501.0,4.0,,400.0,94.78947368421052,,448.6666666666667,3370.5087719298244,,690.3333333333337,7095,7127,7111,1,1,1.0,2,7,4.333333333333333,1.0454545454545454,2.0625,1.4043717730809573,1,1,1.0,3,7,4.96969696969697,1.2727272727272727,2.125,1.5711122519667144,1.0,1.0,1.0,2.8,7.0,4.74025974025974,1.1292207792207791,2.071428571428571,1.4749539855014298,221,1.1218274111675126,231,102,1.1725888324873097,76.0312856106909,1.3078111378274633,3.0,106.0,32.4375,814.5120967741935,1.2473001074396985,2.0,129.0,32.4375,1187.608870967742,-97.0,59.0,0.0,618.6451612903226,1.4241820998340031,1.0,157.0,98.0,618.6451612903226,790,741
ddos_attack,293,337.0,2.0,614.0,4.0,1.0,433.0,146.21052631578948,1.5,518.4285714285714,10928.064327485377,0.5,2283.1571428571433,7128,7160,7144,1,1,1.0,2,7,4.606060606060606,1.1,2.111111111111111,1.530645931696997,1,1,1.0,3,7,5.090909090909091,1.2666666666666666,2.4074074074074074,1.811443925897608,1.0,1.0,1.0,2.2857142857142856,7.0,4.722580449853177,1.1251770451770453,2.2372721928277484,1.6270307010916447,453,1.081145584725537,218,95,0.5202863961813843,32.958319535005884,1.395437956029238,4.0,148.0,71.6969696969697,1168.405303030303,1.3312804011789654,14.0,296.0,73.9375,3305.8669354838707,-148.0,78.0,-0.125,2435.016129032258,1.3996119168265995,1.0,227.0,148.875,2435.016129032258,2147,1945
ddos_attack,294,256.0,1.0,516.0,7.0,1.0,399.0,97.21052631578948,1.0,450.4761904761905,5033.508771929824,0.0,1025.961904761904,7161,7193,7177,0,1,0.9696969696969697,1,7,4.0,1.0,2.3636363636363638,1.477916078618181,1,1,1.0,3,7,4.393939393939394,1.173913043478261,2.4545454545454546,1.6811890411995214,0.6666666666666666,1.0,0.9898989898989898,1.2857142857142858,7.0,4.059163059163059,1.0454545454545452,2.4484848484848487,1.5340660223057767,388,1.2976588628762542,115,32,0.38461538461538464,10.479091378420241,1.3594538479657976,3.0,107.0,38.40625,648.4425403225806,1.326784532046403,3.0,106.0,38.40625,882.5070564516129,-65.0,65.0,0.0,868.7096774193549,1.3940766182255702,1.0,131.0,66.0,868.7096774193549,1105,1048
ddos_attack,295,307.0,1.0,538.0,8.0,1.0,453.0,134.05555555555554,1.0,496.5238095238095,7641.349673202615,,955.7619047619049,7194,7226,7210,1,1,1.0,3,10,4.9393939393939394,1.1612903225806452,2.5,1.617116646671777,1,1,1.0,4,111,12.545454545454545,1.3870967741935485,5.8076923076923075,2.199277549051014,1.0,1.0,1.0,3.0,10.0,5.27907647907648,1.1843987553664972,2.5587362637362636,1.7121929967130842,407,1.1497175141242937,197,126,0.556497175141243,48.44580752548782,1.17827196508614,2.0,697.0,94.9090909090909,23900.647727272728,1.1562291378882323,2.0,683.0,94.9090909090909,24104.835227272728,-142.0,52.0,0.0,1380.3125,1.4228368623341179,1.0,195.0,143.0,1380.3125,2838,2704
ddos_attack,296,257.0,,583.0,4.0,,461.0,119.6842105263158,,530.0952380952381,5181.116959064327,,976.9904761904752,7227,7259,7243,1,1,1.0,1,6,3.727272727272727,1.0,2.0588235294117645,1.3530217872015877,1,1,1.0,2,7,4.333333333333333,1.0434782608695652,2.380952380952381,1.5468301902587764,1.0,1.0,1.0,2.0,6.0,3.8274853801169595,1.0434782608695652,2.186851211072664,1.4198977472443362,383,1.4344569288389513,188,175,0.704119850187266,114.88581003069473,1.3049422708505765,4.0,140.0,38.36363636363637,1203.5511363636363,1.2626448365374512,2.0,142.0,38.36363636363637,1437.8636363636363,-82.0,90.0,0.0,1284.6875,1.396951236984848,1.0,173.0,83.0,1284.6875,1079,1048
ddos_attack,297,318.0,1.0,573.0,6.0,1.0,414.0,180.57894736842104,1.0,504.3333333333333,13516.146198830409,0.0,2858.333333333333,7260,7292,7276,0,1,0.9696969696969697,2,6,3.787878787878788,1.1071428571428572,2.5625,1.4563504095968967,1,1,1.0,3,7,5.333333333333333,1.4615384615384615,2.9375,1.866045514330415,1.0,1.0,1.0,2.3157894736842106,6.0,4.086459154880209,1.1798534798534797,2.6516254578754577,1.5861427456979384,494,1.598705501618123,14,5,0.045307443365695796,0.14729122010675413,1.37948234926986,9.0,114.0,47.40625,728.765120967742,1.3211929986342592,9.0,209.0,47.40625,1707.3457661290322,-138.0,93.0,0.0,1766.0645161290322,1.4174900919743567,1.0,232.0,139.0,1766.0645161290322,1427,1210
ddos_attack,298,217.0,1.0,530.0,1.0,1.0,415.0,88.73684210526316,1.0,479.23809523809524,4195.204678362574,0.0,974.1904761904761,7293,7325,7309,0,1,0.9696969696969697,2,7,4.545454545454546,1.0769230769230769,1.9333333333333333,1.381807627105875,1,1,1.0,3,7,4.818181818181818,1.1538461538461537,2.2,1.5214419677610604,1.0,1.0,1.0,3.0,7.0,4.6386724386724385,1.146376811594203,1.9739682539682541,1.4186372741705928,246,1.1658767772511849,95,32,0.45023696682464454,10.801083276912667,1.3547538409627913,6.0,82.0,33.48275862068966,493.11576354679806,1.2803146000052783,2.0,142.0,33.48275862068966,1007.2586206896552,-118.0,69.0,0.0,1311.0714285714287,1.4167149989817946,1.0,188.0,119.0,1311.0714285714287,862,814
ddos_attack,299,229.0,1.0,547.0,3.0,1.0,372.0,125.15789473684211,1.0,483.8095238095238,5838.251461988304,,2362.8619047619054,7326,7358,7342,0,1,0.9696969696969697,1,6,3.9696969696969697,1.0,1.8888888888888888,1.2525974525150558,1,1,1.0,1,6,4.151515151515151,1.0,2.2222222222222223,1.3418805095234156,1.0,1.0,1.0,1.0,6.0,4.009523809523809,1.0,2.0814814814814815,1.289166199736479,173,0.9202127659574468,197,110,1.047872340425532,80.77309705313463,1.2685530341224147,1.0,129.0,30.733333333333334,1011.3747126436783,1.2289135817065562,3.0,115.0,31.79310344827586,1023.1699507389164,-88.0,59.0,-0.034482758620689655,1145.8201970443351,1.3879640084538363,1.0,148.0,88.96551724137932,1145.820197044335,711,690
ddos_attack,3,240.0,,552.0,2.0,,380.0,117.26315789473684,,451.3333333333333,8258.649122807017,,2822.7333333333327,7359,7391,7375,1,1,1.0,2,6,4.303030303030303,1.037037037037037,2.2,1.5375721737324808,1,1,1.0,3,6,4.515151515151516,1.173913043478261,2.2666666666666666,1.6477215692382092,1.0,1.0,1.0,2.263157894736842,6.0,4.3413078149920254,1.104609349460608,2.24,1.577875493799983,382,1.8365384615384615,85,79,0.40865384615384615,30.078572092159053,1.3434813065685227,3.0,110.0,39.12903225806452,752.3827956989246,1.2455108069295209,3.0,223.0,39.12903225806452,2027.6494623655917,-178.0,96.0,0.0,2561.4,1.4191440098315375,1.0,275.0,179.0,2561.4,1097,950
ddos_attack,30,237.0,,485.0,8.0,,346.0,122.78947368421052,,427.76190476190476,5776.06432748538,,1475.7904761904756,7392,7424,7408,1,1,1.0,1,6,4.696969696969697,1.0,2.0,1.4964708049000566,1,1,1.0,4,7,5.0606060606060606,1.3333333333333333,2.1875,1.7095559314557642,1.0,1.0,1.0,2.2,6.0,4.773404373404373,1.113003663003663,2.1089285714285717,1.546936339829374,347,1.835978835978836,134,60,0.708994708994709,30.654227175503763,1.2841710056927118,2.0,142.0,30.0,876.9677419354839,1.2288073515455935,2.0,124.0,30.967741935483872,1119.7655913978494,-84.0,63.0,-0.06451612903225806,920.3290322580646,1.3965664340671455,1.0,148.0,84.93548387096774,920.3290322580646,727,641
ddos_attack,300,287.0,,536.0,8.0,,362.0,124.84210526315789,,430.9047619047619,6213.80701754386,,1881.9904761904759,7425,7457,7441,1,1,1.0,2,8,4.9393939393939394,1.0909090909090908,2.5,1.7244894493030114,1,1,1.0,4,8,6.090909090909091,1.5714285714285714,2.5714285714285716,2.0575384383486433,1.0,1.0,1.0,2.4,8.0,5.012265512265512,1.130952380952381,2.5,1.7996894915284423,509,1.928030303030303,73,71,0.2765151515151515,19.098153589123157,1.3645895199527887,8.0,138.0,52.78125,1145.789314516129,1.3057700842618531,4.0,292.0,52.78125,2670.047379032258,-272.0,81.0,0.0,3556.064516129032,1.4268514146866198,1.0,354.0,273.0,3556.064516129032,1441,1206
ddos_attack,301,230.0,1.0,494.0,2.0,1.0,382.0,102.36842105263158,1.0,445.6666666666667,4900.245614035088,0.0,1147.2333333333324,7458,7490,7474,0,1,0.9696969696969697,2,5,3.606060606060606,1.0476190476190477,2.1818181818181817,1.4398211040038518,1,1,1.0,3,7,4.363636363636363,1.1818181818181819,2.4545454545454546,1.6199764641840537,1.0,1.0,1.0,2.0,6.333333333333333,3.9030303030303033,1.0964852607709752,2.381818181818182,1.4999234870589926,373,1.7110091743119267,28,15,0.12844036697247707,1.329049169238574,1.3288191956706783,4.0,98.0,35.53125,743.1602822580645,1.2494232584890874,1.0,147.0,35.53125,1413.4183467741937,-99.0,66.0,0.0,1241.6774193548388,1.4068408741031242,1.0,166.0,100.0,1241.6774193548388,1017,890
ddos_attack,302,259.0,,566.0,7.0,,421.0,118.26315789473684,,504.8095238095238,7365.649122807018,,1691.6619047619042,7491,7523,7507,1,1,1.0,3,6,4.393939393939394,1.09375,2.5,1.5448049344229313,1,1,1.0,3,7,5.151515151515151,1.25,2.772727272727273,1.8193561165239536,1.0,1.0,1.0,3.0,6.0,4.5070707070707074,1.1492063492063491,2.5474691974691974,1.6288934125015662,505,1.353887399463807,194,131,0.5201072386058981,52.69650321427545,1.392049049962517,12.0,132.0,66.9375,1084.641129032258,1.2985906504237603,6.0,360.0,66.9375,4323.2862903225805,-279.0,93.0,0.0,3397.548387096774,1.4277888208232399,1.0,373.0,280.0,3397.548387096774,1895,1631
ddos_attack,303,244.0,1.0,484.0,3.0,1.0,382.0,102.10526315789474,1.0,419.04761904761904,5244.432748538011,,942.2476190476185,7524,7556,7540,0,1,0.9696969696969697,3,6,4.0606060606060606,1.1363636363636365,2.0,1.460182709343655,1,1,1.0,3,8,5.03030303030303,1.1818181818181819,2.2,1.612963413616281,1.0,1.0,1.0,3.0,6.0,4.203996003996004,1.1818181818181819,2.025925925925926,1.505366988774892,462,3.1006711409395975,33,12,0.2214765100671141,2.0114275349174684,1.2933362403289717,4.0,107.0,31.103448275862068,770.2389162561576,1.1833741504734838,2.0,152.0,31.103448275862068,1498.5960591133005,-98.0,72.0,0.0,1230.357142857143,1.4077343058187977,1.0,171.0,99.0,1230.357142857143,664,454
ddos_attack,304,330.0,2.0,516.0,3.0,2.0,453.0,113.10526315789474,2.0,481.0,7365.988304093569,0.0,452.4000000000001,7557,7589,7573,1,1,1.0,2,7,4.363636363636363,1.064516129032258,2.3636363636363638,1.5532371775539857,1,1,1.0,3,8,4.909090909090909,1.4166666666666667,3.0454545454545454,1.882091049684716,1.0,1.0,1.0,2.2,7.0,4.45050505050505,1.139424553940683,2.4450549450549453,1.6248124868891474,527,1.7055016181229774,150,61,0.4854368932038835,20.796053461101984,1.2978081253140639,4.0,252.0,77.72727272727273,4988.392045454545,1.2641803958264834,2.0,264.0,77.72727272727273,5500.329545454545,-160.0,49.0,0.0,1774.4375,1.4225020204208676,1.0,210.0,161.0,1774.4375,2363,2241
ddos_attack,305,216.0,,501.0,2.0,,360.0,83.36842105263158,,423.3333333333333,3443.4678362573086,,1022.6333333333325,7590,7622,7606,0,1,0.9696969696969697,1,8,4.151515151515151,1.0,2.3,1.4739224230073356,1,1,1.0,3,34,6.484848484848484,1.125,2.6923076923076925,1.6746045930797946,1.0,1.0,1.0,2.0,8.0,4.421212121212122,1.0818181818181818,2.38,1.5318074960814145,537,2.6584158415841586,61,19,0.30198019801980197,4.032732377715383,0.7928618403460544,3.0,1168.0,100.3225806451613,78440.4258064516,0.8090682240600816,1.0,1114.0,100.3225806451613,72040.49247311828,-219.0,97.0,0.0,2326.0,1.426682306601994,1.0,317.0,220.0,2326.0,2952,2786
ddos_attack,306,272.0,,481.0,1.0,,370.0,106.36842105263158,,434.85714285714283,6618.134502923978,,1249.3285714285719,7623,7655,7639,1,1,1.0,2,219,11.363636363636363,1.105263157894737,10.333333333333334,1.8457318098041187,1,1,1.0,3,219,18.545454545454547,1.25,13.31578947368421,2.430335240983866,1.0,1.0,1.0,2.1333333333333333,219.0,11.565656565656564,1.1540100250626568,10.357142857142858,1.926338123228942,346,1.4723404255319148,227,63,0.9659574468085106,46.468921622113086,1.23385358739881,3.0,367.0,66.45161290322581,6914.455913978495,1.1333469005989485,2.0,528.0,66.45161290322581,11632.655913978495,-161.0,88.0,0.0,2495.6,1.416039402376571,1.0,250.0,162.0,2495.6,1813,1674
ddos_attack,307,213.0,,457.0,5.0,,382.0,83.78947368421052,,415.8095238095238,3757.1754385964905,,654.6619047619048,7656,7688,7672,1,1,1.0,2,7,4.212121212121212,1.0384615384615385,1.7647058823529411,1.3748537606872877,1,1,1.0,2,7,4.9393939393939394,1.25,1.9411764705882353,1.5086483923905454,1.0,1.0,1.0,2.0,7.0,4.692929292929293,1.1191941391941391,1.826890756302521,1.4513618135830104,326,1.9404761904761905,23,14,0.13690476190476192,1.3524023381807813,1.3307193370790649,4.0,100.0,22.137931034482758,359.6231527093596,1.3233877656034616,1.0,63.0,19.03448275862069,215.24876847290642,-59.0,75.0,3.103448275862069,492.3817733990148,1.4112382089344546,1.0,135.0,63.10344827586207,492.3817733990148,583,548
ddos_attack,308,193.0,1.0,539.0,1.0,1.0,417.0,100.52631578947368,1.0,492.0952380952381,3881.040935672513,,849.2904761904765,7689,7721,7705,0,1,0.9696969696969697,1,4,2.4545454545454546,1.0,1.8333333333333333,1.1532618700922075,1,1,1.0,1,5,3.0606060606060606,1.0,2.0833333333333335,1.2685457388514918,1.0,1.0,1.0,1.0,4.0,2.640559440559441,1.0,1.9166666666666667,1.1945619760562751,377,1.9842105263157894,17,6,0.08947368421052632,0.42052353104984697,1.3087966598917862,2.0,87.0,25.96551724137931,495.82019704433503,1.1640575738767995,1.0,166.0,23.344827586206897,1139.8054187192117,-120.0,74.0,2.6206896551724137,1154.4581280788177,1.4205774076639721,1.0,195.0,123.62068965517241,1154.4581280788177,683,617
ddos_attack,309,262.0,2.0,608.0,5.0,2.0,429.0,87.21052631578948,2.0,524.2380952380952,4519.175438596491,,1493.2904761904763,7722,7754,7738,1,1,1.0,2,5,3.303030303030303,1.0666666666666667,2.142857142857143,1.4087699551325275,1,1,1.0,3,8,5.0606060606060606,1.2307692307692308,2.4285714285714284,1.724103902345726,1.0,1.0,1.0,2.466666666666667,5.0,3.5616161616161617,1.1114920634920635,2.2369614512471654,1.4807562725135133,428,1.1059431524547803,55,16,0.1421188630490956,1.345034877026684,1.3566575700833086,1.0,150.0,59.78787878787879,1560.6723484848487,1.3452612145786411,1.0,176.0,59.78787878787879,1863.6098484848485,-154.0,97.0,0.0,2250.9375,1.4179761624891836,1.0,252.0,155.0,2250.9375,1801,1630
ddos_attack,31,360.0,,527.0,4.0,,333.0,149.1578947368421,,414.6666666666667,13121.473684210527,,3013.2333333333313,7755,7787,7771,1,1,1.0,3,7,5.242424242424242,1.2758620689655173,2.611111111111111,1.862430504933067,1,1,1.0,4,8,5.606060606060606,1.4137931034482758,2.7777777777777777,2.0483688708622156,1.0,1.0,1.0,3.0,7.0,5.359307359307359,1.3761083743842364,2.6481481481481484,1.9339841959440154,505,2.148936170212766,231,73,0.9829787234042553,43.39287143116928,1.377751008311123,8.0,118.0,49.03125,790.3538306451613,1.3016598948982756,4.0,177.0,47.875,1857.8548387096773,-130.0,71.0,1.15625,1339.8780241935483,1.4210136985037343,1.0,202.0,132.15625,1339.8780241935483,1064,948
ddos_attack,310,237.0,,589.0,4.0,,433.0,114.42105263157895,,510.3333333333333,5940.146198830411,,1391.333333333334,7788,7820,7804,1,1,1.0,1,5,3.4545454545454546,1.0,2.0,1.3330173677964734,1,1,1.0,2,5,3.606060606060606,1.125,2.0,1.451562133272308,1.0,1.0,1.0,1.9230769230769231,5.0,3.5337995337995336,1.0686507936507936,2.0,1.3699103580138363,580,2.5892857142857144,123,60,0.5491071428571429,21.05587363869315,1.313735175878141,3.0,120.0,45.25,1304.8387096774193,1.2152892507009836,1.0,144.0,45.25,2528.967741935484,-88.0,98.0,0.0,1766.1290322580646,1.3833398274136695,1.0,187.0,89.0,1766.1290322580646,967,760
ddos_attack,311,256.0,,521.0,5.0,,372.0,123.78947368421052,,438.7142857142857,7495.730994152047,,1376.114285714285,7821,7853,7837,1,1,1.0,3,5,4.090909090909091,1.24,2.0526315789473686,1.5442483998793677,1,1,1.0,3,6,5.121212121212121,1.3103448275862069,2.1052631578947367,1.7818163877484483,1.0,1.0,1.0,3.0,5.0,4.186169386169386,1.2834578754578754,2.0771929824561406,1.6105031276872082,334,1.7040816326530612,617,244,3.1479591836734695,549.193380429095,1.2662961948179627,2.0,183.0,55.8,2774.9241379310347,1.1886687780696212,1.0,210.0,51.166666666666664,3460.902298850575,-109.0,90.0,4.633333333333334,1584.7229885057473,1.4105096205004481,1.0,200.0,114.63333333333334,1584.7229885057468,1084,969
ddos_attack,312,243.0,1.0,492.0,3.0,1.0,360.0,119.57894736842105,1.0,410.76190476190476,7326.701754385965,0.0,1826.0904761904778,7854,7886,7870,0,1,0.9393939393939394,2,6,4.03030303030303,1.0909090909090908,2.3636363636363638,1.5374511264954938,1,1,1.0,2,6,4.181818181818182,1.1363636363636365,2.4545454545454546,1.6521314152971727,0.6666666666666666,1.0,0.9898989898989898,2.0,6.0,4.036363636363636,1.1161616161616161,2.381818181818182,1.5779015982957647,400,2.272727272727273,378,252,2.147727272727273,387.25805194805184,1.311741779359408,4.0,107.0,44.064516129032256,1177.1290322580646,1.2398616356470917,2.0,188.0,44.064516129032256,2111.062365591398,-120.0,62.0,0.0,1347.9333333333334,1.4157709219685053,1.0,183.0,121.0,1347.9333333333334,906,746
ddos_attack,313,260.0,,604.0,1.0,,389.0,114.26315789473684,,495.76190476190476,8184.9824561403475,,2997.490476190477,7887,7919,7903,1,1,1.0,3,6,4.03030303030303,1.12,2.5454545454545454,1.4168039230132707,1,1,1.0,3,6,4.454545454545454,1.2,2.5454545454545454,1.5239908095138315,1.0,1.0,1.0,3.0,6.0,4.10940170940171,1.1648351648351647,2.5454545454545454,1.4627041758202117,329,1.5302325581395348,25,15,0.11627906976744186,1.4209954357748307,1.331894333251306,2.0,117.0,34.53333333333333,699.1540229885056,1.3096291300329967,1.0,110.0,33.275862068965516,695.3497536945812,-93.0,89.0,2.3793103448275863,776.8866995073889,1.4053514826139861,1.0,183.0,96.37931034482759,776.8866995073889,949,827
ddos_attack,314,235.0,1.0,549.0,2.0,1.0,407.0,110.15789473684211,1.0,475.3333333333333,6751.584795321637,,1792.5333333333328,7920,7952,7936,1,1,1.0,2,6,3.787878787878788,1.037037037037037,1.9166666666666667,1.3322011917960532,1,1,1.0,2,6,4.181818181818182,1.1111111111111112,2.0,1.455100353703779,1.0,1.0,1.0,2.0,6.0,3.9555555555555557,1.077972709551657,1.988888888888889,1.3860334719028158,380,1.9095477386934674,47,19,0.23618090452261306,3.0904015024618046,1.3696576172933337,5.0,87.0,33.592592592592595,407.94301994301986,1.3047193160121249,4.0,112.0,33.592592592592595,799.4045584045584,-76.0,72.0,0.0,1025.5384615384614,1.3948548204681035,1.0,149.0,77.0,1025.5384615384614,765,657
ddos_attack,315,227.0,1.0,589.0,6.0,1.0,469.0,107.42105263157895,1.0,534.7142857142857,5581.25730994152,0.0,1001.7142857142856,7953,7985,7969,0,1,0.9696969696969697,1,6,3.4242424242424243,1.0,1.9473684210526316,1.3180036693628527,1,1,1.0,2,6,3.6666666666666665,1.105263157894737,2.1052631578947367,1.433473115309422,1.0,1.0,1.0,1.0952380952380953,6.0,3.5101232101232105,1.0075187969924813,2.0233082706766914,1.3485892298678714,307,1.228,124,60,0.496,23.512032128514058,1.3271928361320429,2.0,101.0,33.6875,654.4798387096774,1.249169757438571,1.0,166.0,34.774193548387096,1405.6473118279569,-135.0,65.0,-1.7419354838709677,1659.3978494623657,1.4036864864648833,1.0,201.0,134.25806451612902,1659.3978494623657,958,922
ddos_attack,316,285.0,4.0,515.0,9.0,4.0,423.0,144.6315789473684,4.0,473.14285714285717,6906.69005847953,,1004.8285714285712,7986,8018,8002,0,1,0.9696969696969697,1,6,3.4242424242424243,1.0,2.5,1.4525837518261764,1,1,1.0,3,7,4.787878787878788,1.1538461538461537,3.0,1.784865112197128,0.5,1.0,0.9848484848484849,1.5,6.0,3.691641691641691,1.0338827838827838,2.643915343915344,1.5500102396210897,504,1.6416938110749186,109,67,0.3550488599348534,15.262417236167,1.3426922558654728,2.0,136.0,48.59375,1151.797379032258,1.2342926020956497,3.0,259.0,48.59375,3362.313508064516,-177.0,84.0,0.0,3130.1935483870966,1.4135792471059623,1.0,262.0,178.0,3130.1935483870966,1367,1185
